run,operation,started,time,status,label,Smax,Smin,Sslimit,dseta,fdmax,fdmin,function,groups,n,n_operators,nlvls,noise_c,noise_x,step,LSl,LSu,SScounter,SSresets,Total_Moment,current_MAE,current_MAE_saved,current_MAPE,current_MAPE_saved,current_MSE,current_MSE_saved,current_best_cost,current_best_cost_saved,current_r2,current_r2_saved,delta,deltamax,deltamin,global_best
30900869,DSRegPSOPnl,2024-08-05 01:26:58,3:20:09,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0.25 noise_x=0,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0.25,0,19980200,-23.0,23.0,0.0,40.0,0.6324999928474426,10.04014778137207,7.591901779174805,0.40032759308815,0.2842760980129242,151.1207733154297,85.6825942993164,113.36236572265625,64.30252838134766,-0.46548622846603394,0.16909725964069366,0.20153002440929413,0.2239222526550293,2.5141498109196476e-14,113.36236572265625
c0958276,DSRegPSOPnl,2024-08-05 01:25:51,3:23:05,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0.15 noise_x=0,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0.15,0,19980200,-9.0,9.0,1.0,37.0,0.2475000023841858,9.938379287719727,7.161134719848633,0.3981345593929291,0.2328803837299347,147.12892150878906,73.2523193359375,125.12792205810547,62.30021667480469,-0.42677542567253113,0.28963926434516907,0.040314674377441406,0.20157337188720703,1.5382037006975158e-14,125.12792205810547
ec0b96f4,DSRegPSOPnl,2024-08-04 21:27:51,4:02:29,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0.1 noise_x=0,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0.1,0,19980200,-20.799999237060547,20.799999237060547,1.0,39.0,0.5720000267028809,9.562518119812012,7.201235294342041,0.3560132682323456,0.2716228663921356,138.77134704589844,73.84510040283203,124.9091567993164,67.01597595214844,-0.3457283079624176,0.2838907539844513,0.009759820066392422,0.24399550259113312,1.9326562377373901e-13,124.9091567993164
8ae2bfae,DSRegPSOPnl,2024-08-04 21:25:35,4:00:15,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0.05 noise_x=0,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0.05,0,19980200,-5.0,5.0,0.0,47.0,0.13750000298023224,8.893823623657227,7.2693257331848145,0.3379212021827698,0.26800528168678284,118.51203918457031,79.41683959960938,112.73999786376953,75.45233917236328,-0.14926470816135406,0.2298591136932373,8.621541116660483e-14,0.21832023561000824,1.2673292133742265e-15,112.73999786376953
f31ba4b7,DSRegPSOPnl,2024-08-04 21:24:53,4:02:21,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0 noise_x=0,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0,0,19980200,-17.902254104614258,17.902254104614258,2.0,47.0,0.4923119843006134,9.972528457641602,5.679899215698242,0.41455256938934326,0.2041935920715332,150.7501678466797,39.09344482421875,150.7501678466797,39.09344482421875,-0.46189239621162415,0.6208932399749756,0.17582140862941742,0.272543728351593,2.0475139392663912e-14,150.7501678466797
7b99b405,DSRegPSOPnl,2024-08-04 21:21:56,4:05:01,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0.0 noise_x=0.25,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0.0,0.25,19980200,-5.0,5.0,0.0,79.0,0.13750000298023224,27.16351890563965,8.225214958190918,0.7184556722640991,0.3034190237522125,1098.646240234375,103.06913757324219,1098.646240234375,103.06913757324219,-9.654067993164062,0.0004921175423078239,9.783247996442146e-12,2.5679914951324463,1.4035537055506753e-12,1098.646240234375
34d4a19d,DSRegPSOPnl,2024-08-04 17:19:30,4:05:22,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0.0 noise_x=0.15,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0.0,0.15,19980200,-19.200000762939453,19.200000762939453,0.0,79.0,0.527999997138977,11.46401309967041,8.207381248474121,0.41826608777046204,0.30670905113220215,201.54080200195312,102.39459228515625,201.54080200195312,102.39459228515625,-0.9544320702552795,0.007033499423414469,0.06370063126087189,0.30333635210990906,7.26084435089501e-14,201.54080200195312
bad98085,DSRegPSOPnl,2024-08-04 17:19:20,4:08:31,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0.0 noise_x=0.1,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0.0,0.1,19980200,-10.600000381469727,10.600000381469727,1.0,69.0,0.2915000021457672,9.205530166625977,8.16563606262207,0.36122196912765503,0.2984260320663452,126.74556732177734,101.23529052734375,126.74556732177734,101.23529052734375,-0.22910894453525543,0.01827574335038662,0.07097751647233963,0.2534911334514618,4.271430282501605e-14,126.74556732177734
f79c7c3b,DSRegPSOPnl,2024-08-04 17:19:10,4:06:25,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0.0 noise_x=0.05,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0.0,0.05,19980200,-29.600000381469727,29.600000381469727,0.0,61.0,0.8140000104904175,9.847664833068848,7.83009672164917,0.38346898555755615,0.292933851480484,146.4121551513672,93.05382537841797,146.4121551513672,93.05382537841797,-0.41982465982437134,0.09761510044336319,0.24697303771972656,0.25201329588890076,7.340834754301917e-13,146.4121551513672
9362e814,DSRegPSOPnl,2024-08-04 17:17:37,4:04:19,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=3 groups=2 n=200 n_operators=5 nlvls=3 noise_c=0.0 noise_x=0,0.04,0.01,3,0.001,0.0001,1e-14,3,2,200,5,3,0.0,0,19980200,-17.902254104614258,17.902254104614258,2.0,47.0,0.4923119843006134,9.972528457641602,5.679899215698242,0.41455256938934326,0.2041935920715332,150.7501678466797,39.09344482421875,150.7501678466797,39.09344482421875,-0.46189239621162415,0.6208932399749756,0.17582140862941742,0.272543728351593,2.0475139392663912e-14,150.7501678466797
